description,price,star_rating,review_count,url
FIRSTBLOOD ONLY GAME. AK510 Retro Mechanical Gaming Keyboard - PBT SP Spherical Keycaps - Classic Grey-White Matching - RGB Backlight - Blue Switches,$79.99,4.7 out of 5 stars,"1,080",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0951569OTRPXJJI7UEO&qualifier=1672435518&id=3321049594095393&widgetName=sp_mtf&url=%2FAjazz-AK510-Mechanical-Gaming-Keyboard%2Fdp%2FB082NRK5P9%2Fref%3Dsr_1_219_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-219-spons%26psc%3D1
SteelSeries New Apex 9 Mini – HotSwap Optical Mini Keyboard – 60% Compact Design – Optical Switches – RGB Customization – Aluminum Alloy Frame – Double Shot PBT Keycap,$99.99,4.1 out of 5 stars,29,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A0756683RXECMTGUOAJK&qualifier=1672435518&id=3321049594095393&widgetName=sp_mtf&url=%2FNew-SteelSeries-Apex-Mini-Customization%2Fdp%2FB0B16HC4K8%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-220-spons%26psc%3D1
"TECURS Wireless/Bluetooth/Wired 65% Mechanical Gaming Keyboard, 68 Keys RGB Backlit Ultra-Compact Keyboard with Dust Proof Linear Red Switch for Windows/Mac, White",$39.89,4.4 out of 5 stars,83,https://www.amazon.com/TECURS-Bluetooth-Mechanical-Keyboard-Ultra-Compact/dp/B09NPNNMYZ/ref=sr_1_221?keywords=mechanical+keyboard&qid=1672435518&sr=8-221
"PHILIPS Wired Gaming Keyboard and Mouse Combo RGB Backlit, Mechanical Feel, 104 Keys with Fast Switches, Programmable Gaming Mouse Adjustable DPI for Windows PC Gamers",$49.99,4.1 out of 5 stars,26,https://www.amazon.com/PHILIPS-Keyboard-Mechanical-Programmable-Adjustable/dp/B09KMD1ZV4/ref=sr_1_222?keywords=mechanical+keyboard&qid=1672435518&sr=8-222
"HUO JI 65% Gaming Keyboard, E-YOOSO Z-686 Wired 68 Keys Mechanical Keyboard, Clicky Blue Switches, Led Backlit, Detachable Cable, Separate Arrow Keys - Blue/White",$20.99,4.5 out of 5 stars,84,https://www.amazon.com/HUO-JI-Keyboard-Mechanical-Detachable/dp/B0BLYXJ4CQ/ref=sr_1_223?keywords=mechanical+keyboard&qid=1672435518&sr=8-223
"Dacoity TKL Mechanical Gaming Keyboard, RGB LED Rainbow Backlit 60% Keyboard with Blue Switches, 27 LED Lighting Modes, 100% Anti-Ghosting, 87 Keys Wired Tenkeyless Keyboard for Windows PC MAC Games",$19.99,4.4 out of 5 stars,78,https://www.amazon.com/Mechanical-Keyboard-Dacoity-Anti-Ghosting-Tenkeyless/dp/B09TZWVC4M/ref=sr_1_224?keywords=mechanical+keyboard&qid=1672435518&sr=8-224
"RK ROYAL KLUDGE RK G68 65% Wireless Mechanical Keyboard, Bluetooth5.1/2.4G/Wired Hot Swappable Mechanical Keyboard with 3 USB Ports PBT Keycaps, 68 Keys RGB Brown Switch for Mac Windows，Classical Red",$65.99,4.3 out of 5 stars,524,https://www.amazon.com/RK-ROYAL-KLUDGE-Bluetooth-Mechanical/dp/B08JCRMZX9/ref=sr_1_225?keywords=mechanical+keyboard&qid=1672435518&sr=8-225
Corsair K60 PRO TKL Wired Optical-Mechanical OPX Linear Switch Gaming Keyboard with 8000Hz Polling Rate - Black,$79.99,4.6 out of 5 stars,7,https://www.amazon.com/Corsair-Optical-Mechanical-Linear-Keyboard-Polling/dp/B0BBWL8WX7/ref=sr_1_226?keywords=mechanical+keyboard&qid=1672435518&sr=8-226
"NPET K10 Gaming Keyboard USB Wired Floating Keyboard, Quiet Ergonomic Water-Resistant Mechanical Feeling Keyboard, Ultra-Slim Rainbow LED Backlit Keyboard for Desktop, Computer, PC",$19.99,4.5 out of 5 stars,"16,620",https://www.amazon.com/NPET-Floating-Keyboard-Mechanical-Illuminated/dp/B01ALLT2W4/ref=sr_1_227?keywords=mechanical+keyboard&qid=1672435518&sr=8-227
"RK ROYAL KLUDGE Speed Silver Switches, 45gf Professional Linear Gaming Keyboard Switches Short Travel Compatible for MX Mechanical Keyboard - 35PCS, Lubed",$19.99,4.4 out of 5 stars,20,https://www.amazon.com/RK-ROYAL-KLUDGE-Professional-Compatible/dp/B0B9SPYT3C/ref=sr_1_228?keywords=mechanical+keyboard&qid=1672435518&sr=8-228
"DGG K60 61 Keys RGB Backlit 60% Wired Gaming Keyboard, Ergonomic Waterproof Mini Compact 60 Percent Mechanical Feeling Keyboard, for PC Mac PS4 Xbox Gamer, Typist, Travel",$19.99,4.3 out of 5 stars,"1,285",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A07321866QBMZNSZ404N&qualifier=1672435518&id=3321049594095393&widgetName=sp_btf&url=%2FDGG-Illuminated-Keyboard-Waterproof-Business%2Fdp%2FB08DM3G9R1%2Fref%3Dsr_1_229_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-229-spons%26psc%3D1
"RK ROYAL KLUDGE RK100 Wireless Mechanical Keyboard, Bluetooth5.1/2.4G/Wired 96% Full Size 100-Key Hot Swappable Gaming Keyboard with 3 USB Ports, Red Switch for Mac Windows, Carbon",$79.99,4.3 out of 5 stars,896,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A06492662YKWHAZ2ZPE76&qualifier=1672435518&id=3321049594095393&widgetName=sp_btf&url=%2FRK-ROYAL-KLUDGE-Mechanical-Connectable%2Fdp%2FB08JCV3J5P%2Fref%3Dsr_1_230_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435518%26sr%3D8-230-spons%26psc%3D1
"Newmen GM610 60% Mechanical Keyboard,Type-C/Bluetooth Keyboard with RGB Backlit, Hot-Swappable 61 Keys Compact Mechanical Keyboard for PC/Mac Gamer, Travel, Easy to Carry on Business Trip（red）",$49.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A08988813K8519DPHIO3G&qualifier=1672435520&id=7446179168886068&widgetName=sp_atf_next&url=%2FNewmen-Mechanical-Bluetooth-Hot-Swappable-Trip%25EF%25BC%2588red%25EF%25BC%2589%2Fdp%2FB0BNNC6MHD%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-225-spons%26psc%3D1
"iQunix OG80 Gaming Keyboard, 2.4G Wireless Mechanical Keyboard with TTC Speed Silver Switch",$219.99,4.4 out of 5 stars,40,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A0732404CVVIDDPJGYFC&qualifier=1672435520&id=7446179168886068&widgetName=sp_atf_next&url=%2FOG80-Keyboard-Bluetooth-Mechanical-Swappable%2Fdp%2FB09P9ZTB62%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-226-spons%26psc%3D1
"NPET K10 Gaming Keyboard USB Wired Floating Keyboard, Quiet Ergonomic Water-Resistant Mechanical Feeling Keyboard, Ultra-Slim Rainbow LED Backlit Keyboard for Desktop, Computer, PC",$19.99,4.5 out of 5 stars,"16,620",https://www.amazon.com/NPET-Floating-Keyboard-Mechanical-Illuminated/dp/B01ALLT2W4/ref=sr_1_227?keywords=mechanical+keyboard&qid=1672435520&sr=8-227
"RK ROYAL KLUDGE Speed Silver Switches, 45gf Professional Linear Gaming Keyboard Switches Short Travel Compatible for MX Mechanical Keyboard - 35PCS, Lubed",$19.99,4.4 out of 5 stars,20,https://www.amazon.com/RK-ROYAL-KLUDGE-Professional-Compatible/dp/B0B9SPYT3C/ref=sr_1_228?keywords=mechanical+keyboard&qid=1672435520&sr=8-228
"Ussixchare GK61 60% Mechanical Keyboard SK61 Custom RGB Programmable Gaming Keyboard with Hot Swappable Red Switch for PC/Win/PS4/Xbox (Gateron Optical Black, Shen2)",$64.99,4.5 out of 5 stars,50,https://www.amazon.com/Ussixchare-Mechanical-Keyboard-Programmable-Swappable/dp/B09KXRY14J/ref=sr_1_229?keywords=mechanical+keyboard&qid=1672435520&sr=8-229
"Gaming Keyboard,Ultra-Slim TKL Mechanical Keyboard with Linear Red Switches,Aluminum Frame,RGB LED Backlit,Whisper Silent,N-Key Anti-Ghosting,80% Office Low Profile USB Keyboard for Laptop/PC/Mac/Xbox",$29.99,4.4 out of 5 stars,73,https://www.amazon.com/Keyboard-Ultra-Slim-Mechanical-Switches-Anti-Ghosting/dp/B0B27RZKW8/ref=sr_1_230?keywords=mechanical+keyboard&qid=1672435520&sr=8-230
"Guffercty kred GK68 65% Mechanical Keyboard SK68 Custom Hot Swappable 60 Percent Gaming Keyboard with RGB Backlit Cable for Win/PC/Mac (Gateron Optical Red, 68 Coral Sea)",$74.99,4.6 out of 5 stars,31,https://www.amazon.com/Guffercty-kred-Mechanical-Keyboard-Swappable/dp/B09L7V8H1G/ref=sr_1_231?keywords=mechanical+keyboard&qid=1672435520&sr=8-231
"Mechanical Gaming Keyboard 18 Chroma RGB Backlit Keyboard with Type C Blue Switches 68 Keys Anti-ghosting Wired Gaming Keyboard for PC/Mac Gamer, Typist, Tactile(Black RGB)",$49.99,4.4 out of 5 stars,385,https://www.amazon.com/Mechanical-Keyboard-Backlit-Switches-Anti-ghosting/dp/B08BY757T8/ref=sr_1_232?keywords=mechanical+keyboard&qid=1672435520&sr=8-232
"havit Gaming Keyboard and Mouse Combo, Backlit Computer keyboards and RGB Gaming Mouse, Gaming Accessories 104 Keys PC Gaming Keyboard with DPI 4800 Mouse for Gamer, Black",$37.99,4.4 out of 5 stars,"27,113",https://www.amazon.com/HAVIT-Rainbow-Backlit-Gaming-Keyboard/dp/B016Y2BVKA/ref=sr_1_233?keywords=mechanical+keyboard&qid=1672435520&sr=8-233
"MageGee Portable 60% Mechanical Gaming Keyboard, MK-Box LED Backlit Compact 68 Keys Mini Wired Office Keyboard with Blue Switch for Windows Laptop PC Mac - White/Green",$22.99,4.4 out of 5 stars,278,https://www.amazon.com/Portable-Mechanical-Keyboard-MageGee-Backlit/dp/B092CD9K8Q/ref=sr_1_234?keywords=mechanical+keyboard&qid=1672435520&sr=8-234
"HUO JI E-Yooso Z-88 RGB Mechanical Gaming Keyboard, Programmable RGB Backlit, Blue Switches - Clicky, Wired 104 Keys Hot Swappable for Mac, PC, Silver+White",$49.99,4.6 out of 5 stars,"2,205",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A00046562S02DF7H2H1MP&qualifier=1672435520&id=7446179168886068&widgetName=sp_mtf&url=%2FElement-Mechanical-Programmable-Resistant-Anti-Ghosting%2Fdp%2FB01FXDHOKC%2Fref%3Dsr_1_235_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-235-spons%26psc%3D1
Newmen GM1000 96% Mechanical Gaming Keyboard Wireless Bluetooth/2.4G/Wired USB C Keyboard Compact RGB Backlit Hot Swappable Mechanical Keyboard with Number Pad for Mac/Win Gateron Brown Switches,$59.99,5.0 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A056718632GQT9G3POK4&qualifier=1672435520&id=7446179168886068&widgetName=sp_mtf&url=%2FNewmen-Mechanical-Keyboard-Bluetooth-Swappable%2Fdp%2FB0BJ8B6Q17%2Fref%3Dsr_1_236_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-236-spons%26psc%3D1
"Black Shark RGB Mechanical Gaming Keyboard LED Backlit Wired Keyboard with Blue Switches, Fully Programmable, Anti-Ghosting 87 Keys for PC Laptop, Sixgill K1",$32.99,4.4 out of 5 stars,85,https://www.amazon.com/Black-Shark-Mechanical-Programmable-Anti-Ghosting/dp/B09S5YY3SC/ref=sr_1_237?keywords=mechanical+keyboard&qid=1672435520&sr=8-237
"Redragon K622 Horus TKL RGB Mechanical Keyboard, Ultra-Thin Designed Wired Gaming Keyboard w/Low Profile Keycaps, Dedicated Media Control & Linear Red Switch, Pro Software Supported",$54.99,4.4 out of 5 stars,205,https://www.amazon.com/Redragon-K622-Mechanical-Ultra-Thin-Dedicated/dp/B09KH5D85Y/ref=sr_1_238?keywords=mechanical+keyboard&qid=1672435520&sr=8-238
"Redragon K535 Wireless, Bluetooth Mechanical Gaming Keyboard, RGB Backlit with Low Profile Blue Switches for Windows Gaming PC",$59.99,4.3 out of 5 stars,69,https://www.amazon.com/Redragon-Wireless-Bluetooth-Mechanical-Keyboard/dp/B0934G7QJM/ref=sr_1_240?keywords=mechanical+keyboard&qid=1672435520&sr=8-240
Razer BlackWidow V3 Mini HyperSpeed 65% Wireless Mechanical Gaming Keyboard: HyperSpeed Wireless Technology - Green Mechanical Switches-(Renewed),$84.99,4.6 out of 5 stars,167,https://www.amazon.com/Razer-BlackWidow-HyperSpeed-Wireless-Mechanical/dp/B096PX2CV9/ref=sr_1_241?keywords=mechanical+keyboard&qid=1672435520&sr=8-241
"BOYI TK96 90% RGB Hot Swappable Triple Mode Keyboard,2.4Ghz/Bluetooth 5.0/Wired Keyboard N-Key Rollover Custom Compact Gateron Yellow Switch Mechanical Gaming Keyboard(Honey Milk XDA Keycaps)",$95.99,4.5 out of 5 stars,2,https://www.amazon.com/BOYI-TK96-Swappable-Bluetooth-Mechanical/dp/B0BH16QZSS/ref=sr_1_242?keywords=mechanical+keyboard&qid=1672435520&sr=8-242
"Mechanical Keyboard 60%, Wired Gaming Keyboard Z-88, Blue Switch, Rainbow LED Backlit, Compact 81 Keys, for Windows Computer, Gamer, Office",$13.99,4.9 out of 5 stars,9,https://www.amazon.com/Mechanical-Keyboard-Resistant-Tenleyless-Anti-ghosting/dp/B08NYNNRRW/ref=sr_1_243?keywords=mechanical+keyboard&qid=1672435520&sr=8-243
"FOPETT Keyboard and Mouse Sets Wireless Keyboard and Mouse Sets,Reliable 2.4 GHz Connectivity for PC,Laptop,Smart TV and More (White Colorful )",$42.99,4.5 out of 5 stars,290,https://www.amazon.com/SADES-Keyboard-Wireless-Reliable-Connectivity/dp/B097R496BG/ref=sr_1_244?keywords=mechanical+keyboard&qid=1672435520&sr=8-244
"DREVO Calibur V2 TE RGB 60% Wired Mechanical Gaming Keyboard, 71-Key Small Compact, Work for PC/Mac, Detachable USB Type-C, Outemu Brown Switch, Black",$37.99,4.4 out of 5 stars,"1,608",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A00265583EULW2OJCJQJR&qualifier=1672435520&id=7446179168886068&widgetName=sp_btf&url=%2FDREVO-Calibur-Mechanical-Keyboard-Detachable%2Fdp%2FB07QYVKC2Y%2Fref%3Dsr_1_245_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-245-spons%26psc%3D1
"E-YOOSO Mechanical Keyboard, TKL Gaming Keyboard, Wired White Mechanical Keyboard with Blue Switches, Compact Gaming Keyboard with Solid Color Backlit & RGB Sidelight for PC, MAC, PS4 Gamer",$25.99,4.4 out of 5 stars,"1,848",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A03228981YQNJ8D1M1JK8&qualifier=1672435520&id=7446179168886068&widgetName=sp_btf&url=%2FMechanical-Keyboard-Switches-Backlit-Computer%2Fdp%2FB08R18ZYNP%2Fref%3Dsr_1_246_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435520%26sr%3D8-246-spons%26psc%3D1
E-YOOSO Mechanical Keyboard K600 Black Switches 104 Keys Gaming Keyboard 9 Modes LED Backlit Rainbow USB Wired Keyboard for Desktop Computer Laptop Windows PC,$29.93,4.3 out of 5 stars,191,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A02351673Q7CSHQPT4XLV&qualifier=1672435523&id=7304200557219274&widgetName=sp_atf_next&url=%2FMechanical-Keyboard-YOOSO-Switches-104-Rainbow-USB%2Fdp%2FB08JFWQN96%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-241-spons%26psc%3D1
"Newmen GM610 60% Mechanical Keyboard,Type-C/Bluetooth Keyboard with RGB Backlit, Hot-Swappable 61 Keys Compact Mechanical Keyboard for PC/Mac Gamer, Travel, Easy to Carry on Business Trip（Blue）",$49.99,nan,nan,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A08990691FPN6FZ3XQEX1&qualifier=1672435523&id=7304200557219274&widgetName=sp_atf_next&url=%2FNewmen-Mechanical-Bluetooth-Hot-Swappable-Trip%25EF%25BC%2588Blue%25EF%25BC%2589%2Fdp%2FB0BNNDN5L3%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-242-spons%26psc%3D1
"LexonElec T60PRO 60% Mechanical Keyboard and Mouse with Coiled USB C Cable, RGB LED Backlit Linear Red Switch Gaming Keyboard, 6400 DPI Programmable RGB Mouse for PC Mac Gamer(Blue&White)",$49.99,4.0 out of 5 stars,1,https://www.amazon.com/LexonElec-Mechanical-Keyboard-Backlit-Programmable/dp/B0BKZPM6MC/ref=sr_1_243?keywords=mechanical+keyboard&qid=1672435523&sr=8-243
"YUNZII KC84 Mint 84 84-Key RGB Hotswap Wired Mechanical Gaming Keyboard with PBT Dye-subbed Keycaps for Mac/Win/Gamers (Gateron Yellow Switch, Mint)",$85.00,4.7 out of 5 stars,191,https://www.amazon.com/YUNZII-Hotswap-Mechanical-Keyboard-Dye-subbed/dp/B09R1MLVS8/ref=sr_1_244?keywords=mechanical+keyboard&qid=1672435523&sr=8-244
"Camiysn 60 Percent Gaming Mechanical Keyboard,Compact 68 Keys Anti-ghosting with Blue Switch with Detachable Type-C Keyboard for PC Gamer Windows Laptop Mac/Xbox(Blue Switch, Black & Gray)",$26.97,4.3 out of 5 stars,152,https://www.amazon.com/Percent-Mechanical-Keyboard-Detachable-Backlight/dp/B09CGVWR7V/ref=sr_1_245?keywords=mechanical+keyboard&qid=1672435523&sr=8-245
Glorious Panda Switch (Non Lubed Switches) - 36x Plate Mounted 3 pin Switches for Keyboard - Mechanical Keyboard Switches,$21.25,4.6 out of 5 stars,521,https://www.amazon.com/Glorious-Panda-Switch-UNLUBED-GLO-SWT-HPANDA/dp/B08DJXYGY8/ref=sr_1_246?keywords=mechanical+keyboard&qid=1672435523&sr=8-246
"DROP CTRL Mechanical Keyboard — Tenkeyless TKL (87 Key) Gaming Keyboard, Hot-Swap Switches, Programmable Macros, RGB LED Backlighting, USB-C, Doubleshot PBT, Aluminum Frame (Halo True, Black)",$169.00,4.5 out of 5 stars,607,https://www.amazon.com/Drop-CTRL-Mechanical-Keyboard-Programmable/dp/B089KWC7H7/ref=sr_1_247?keywords=mechanical+keyboard&qid=1672435523&sr=8-247
"Updated 2022 Version “Greyhound” PC Gaming Mechanical Keyboard 60 Percent, LED Backlit Mini Keyboard, Small Compact 61 Keys Keyboard for PC/Mac Gamer, Typist, Travel, Easy to Carry on Business Trip",$19.99,4.8 out of 5 stars,11,https://www.amazon.com/Updated-Greyhound-Mechanical-Keyboard-Business/dp/B0BCJS514G/ref=sr_1_248?keywords=mechanical+keyboard&qid=1672435523&sr=8-248
"Mechanical Gaming Keyboard and Mouse Combo,Mechanical Keyboard 87 Keys Small Compact LED Backlit - MK1 Wired USB Gaming Keyboard with Blue Switches, for Windows (White Blue Light)",$34.99,4.5 out of 5 stars,902,https://www.amazon.com/Mechanical-Gaming-Keyboard-Compact-Backlit/dp/B094HVYSL3/ref=sr_1_249?keywords=mechanical+keyboard&qid=1672435523&sr=8-249
Kraken Pro 60 | 60% Mechanical Keyboard RGB Gaming Keyboard (Clicky Blue Switches),$79.00,4.7 out of 5 stars,"1,122",https://www.amazon.com/Kraken-Mechanical-Keyboard-Gaming-Switches/dp/B09VBZRVF5/ref=sr_1_250?keywords=mechanical+keyboard&qid=1672435523&sr=8-250
"Ractous RTK63B 60% Wireless Mechanical Gaming Keyboard,RGB Blacklit PBT keycaps Type-C 63keys Bluetooth5.1/Wireless/Wried Gaming Keyboard for PC/Mac Gamers,Hot-Swap Optical Red Switch-Black",$50.00,4.4 out of 5 stars,26,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A00990413UZ1SFFLATYJM&qualifier=1672435523&id=7304200557219274&widgetName=sp_mtf&url=%2FRactous-Mechanical-Backlight-Swappable-Keyboard-Black%2Fdp%2FB099RMR8PR%2Fref%3Dsr_1_251_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-251-spons%26psc%3D1
"DREVO Calibur V2 TE RGB 60% Wired Mechanical Gaming Keyboard, 71-Key Small Compact, Work for PC/Mac, Detachable USB Type-C, Outemu Blue Switch, Black",$42.99,4.4 out of 5 stars,"1,608",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A04695202A6Y3XUWFZMRF&qualifier=1672435523&id=7304200557219274&widgetName=sp_mtf&url=%2FDREVO-Calibur-Mechanical-Keyboard-Detachable%2Fdp%2FB07QXRY12Q%2Fref%3Dsr_1_252_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-252-spons%26psc%3D1%26smid%3DA2OELGTSF9BT5R
"Wireless Mechanical Keyboard, VELOCIFIRE TKL02WS 87 Key Linear Brown Switches Mechanical Gaming Keyboard with White LED Backlit for Copywriters, Typists, and Programmers(White)",$48.99,4.3 out of 5 stars,"1,044",https://www.amazon.com/Mechanical-VELOCIFIRE-Tenkeyless-Copywriters-Programmers/dp/B0829VJB92/ref=sr_1_253?keywords=mechanical+keyboard&qid=1672435523&sr=8-253
"DIERYA DK63 60% Wireless Mechanical Gaming Keyboard, RGB Backlit with Arrow Keys Wired Bluetooth Keyboard, 63 Keys Compact Mini Keyboard Full Key Programmable, Easy to Carry on Trip -Red Switch",$37.99,4.2 out of 5 stars,"3,916",https://www.amazon.com/DIERYA-DK63-Bluetooth-Mechanical-Programmable/dp/B09XKLLYKS/ref=sr_1_254?keywords=mechanical+keyboard&qid=1672435523&sr=8-254
"NPET S21 Wireless Gaming Keyboard and Mouse Combo, RGB Backlit Quiet Ergonomic Mechanical Feeling Keyboard, Gaming Mouse 3200DPI, for Desktop…",$39.99,4.2 out of 5 stars,"3,227",https://www.amazon.com/NPET-S21-Wireless-Ergonomic-Mechanical/dp/B0BHNSZHZM/ref=sr_1_255?keywords=mechanical+keyboard&qid=1672435523&sr=8-255
"Ussixchare PBT 134 Keys Keycaps, Dye-Sublimation Ink Painting OEM Profile Key Cap Set for Mechanical Keyboard, Compatible with Cherry MX Switches(Misty rain)",$29.99,4.4 out of 5 stars,165,https://www.amazon.com/Ussixchare-Dye-Sublimation-Painting-Mechanical-Compatible/dp/B0BBQJYLY9/ref=sr_1_256?keywords=mechanical+keyboard&qid=1672435523&sr=8-256
"60% Mechanical Gaming Keyboard and Mouse and Mouse pad and Gaming Headset,4 in 1 Wired 68 Keys LED RGB Backlight Bundle for PC Gamers,Xbox,PS4 Users (Black/Blue Switch)",$52.99,4.6 out of 5 stars,80,https://www.amazon.com/Mechanical-Gaming-Keyboard-Headset-Backlight/dp/B0969D9VS4/ref=sr_1_257?keywords=mechanical+keyboard&qid=1672435523&sr=8-257
"XVX Womier K87 Mechanical Gaming Keyboard Gateron Switch TKL Hot Swappable Keyboard Partitioned RGB Backlit Compact 87 Keys for PC PS4 Xbox (White, Brown Switch)",$86.99,4.7 out of 5 stars,"1,407",https://www.amazon.com/Mechanical-Keyboard-Gateron-Swappable-Partitioned/dp/B08JTFN419/ref=sr_1_258?keywords=mechanical+keyboard&qid=1672435523&sr=8-258
"YSCP Typewriter Style Mechanical Gaming Keyboard RGB LED Backlit Wired Keyboard with Blue Switch Retro Punk Round Keycap 104 Keys Cute Keyboard, Black (104 Keys, Black)",$43.99,4.5 out of 5 stars,729,https://www.amazon.com/YSCP-Typewriter-Mechanical-Keyboard-Steampunk/dp/B08LNFY8Y7/ref=sr_1_259?keywords=mechanical+keyboard&qid=1672435523&sr=8-259
Gaming Wired Keyboard and Mouse Combo Backlit Rainbow RGB Full-Size Mechanical Feeling Key Board 3600 DPI Mice for Game Office Home,$18.99,4.4 out of 5 stars,925,https://www.amazon.com/Keyboard-Backlit-Rainbow-Full-Size-Mechanical/dp/B097RT7W11/ref=sr_1_260?keywords=mechanical+keyboard&qid=1672435523&sr=8-260
"nuphy Air75 Mechanical Keyboard, 75% Low Profile Wireless Keyboard, Supports Bluetooth 5.0, 2.4G and Wired Connection, Compatible with Windows and Mac OS Systems-Gateron Brown Switch",$129.99,4.5 out of 5 stars,660,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A06598689D3D1X4RF3UH&qualifier=1672435523&id=7304200557219274&widgetName=sp_btf&url=%2FAir75-Mechanical-Connection-Compatible-Systems-Gateron%2Fdp%2FB09KG6MSVH%2Fref%3Dsr_1_261_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-261-spons%26psc%3D1
targeal Mechanical Gaming Keyboard - 104 Keys Light Strike Switch Quite Office Computer Keyboard - Multi Color RGB Led Backlit - USB Wired Laptop Keyboard for PC/Mac Gamer - Detachable Wrist Rest,$69.99,4.4 out of 5 stars,6,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A06933083COH7R85IR22A&qualifier=1672435523&id=7304200557219274&widgetName=sp_btf&url=%2Ftargeal-Mechanical-Gaming-Keyboard-Detachable%2Fdp%2FB0BKJKBTGL%2Fref%3Dsr_1_262_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435523%26sr%3D8-262-spons%26psc%3D1
"iQunix F97 Hitchhiker Gaming Keyboard, 96% Layout 100 Keys 2.4G & Bluetooth 5.1 Wireless Hot Swappable Mechanical Keyboard with Cherry MX Brown Switch LED Backlight for Windows/Mac/Android/iOS",$275.99,4.2 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A05953211Y5HR24WKO8NN&qualifier=1672435525&id=1838901931131279&widgetName=sp_atf_next&url=%2FF97-Hitchhiker-Bluetooth-Swappable-Mechanical%2Fdp%2FB09QX1BNT8%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dmechanical%2Bkeyboard%26qid%3D1672435525%26sr%3D8-257-spons%26psc%3D1
